URL,DOI,Title,Abstract,Views,Downloads,Author,Affiliation,ORCID,Created,Updated,License,Keywords
"https://zenodo.org/api/records/3520612","10.5281/zenodo.3520612","African linguistics across the disciplines: Selected papers from the 48th Annual Conference on African Linguistics","<p>Since the hiring of its first Africanist linguist Carleton Hodge in 1964, Indiana Univer-<br>
sity&rsquo;s Department of Linguistics has had a strong and continuing presence in the study<br>
of African languages and linguistics through the work of its faculty and of its graduates<br>
on the faculties of many other universities. In 1972, the Indiana University Department<br>
of Linguistics hosted the third Annual Conference of African Linguistics. Proceedings<br>
of that conference were published by Indiana University Publications (African Series,<br>
vol. 7). In 1986, IU hosted the seventeenth Annual Conference of African Linguistics<br>
with Paul Newman and Robert Botne editing the proceedings in a volume entitled Cur-<br>
rent approaches to African linguistics, vol. 5. In 2016, Indiana University hosted the 48th<br>
Annual Conference on African Linguistics with the theme African linguistics across the<br>
disciplines. Proceedings of that meeting are published in this volume.<br>
The papers presented in this volume reflect the diversity of opportunities for lan-<br>
guage study in Africa. This collection of descriptive and theoretical work is the fruit of<br>
data gathering both in-country and abroad by researchers of languages spoken across the<br>
continent, from Sereer-Siin in the west to Somali in the northeast to Ikalanga in the south.<br>
The range of topics in this volume is also broad, representative of the varied field work in<br>
country and abroad that inspires research in African linguistics. This collection of papers<br>
spans the disciplines of phonology (both segmental and suprasegmental), morphology<br>
(both morphophonological and morphosyntactic), syntax, semantics, and language pol-<br>
icy. The data and analyses presented in this volume offer a cross-disciplinary view of<br>
linguistic topics from the many under-resourced languages of Africa.</p>",684,25,"Samson Lotven",,,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520599","10.5281/zenodo.3520599","Control of logophoric pronouns in Gengbe","<p>Control is a phenomenon in which the subject of an embedded clause (the &ldquo;con-<br>
trolled argument&rdquo;) is obligatorily bound by an argument of the immediately embed-<br>
ding predicate (the &ldquo;controller&rdquo;). Cross-linguistic research has revealed variation<br>
in how control sentences are syntactically instantiated, though no studies to date<br>
have documented cases where the controlled argument is realized by an overt lo-<br>
gophoric pronoun. Based on novel field data, we argue that precisely this happens<br>
in Gengbe (Gbe, Niger-Congo), though only with some embedding verbs (such as<br>
dʒ&iacute; &lsquo;want&rsquo;) and only when the embedded clause has potential (as opposed to jus-<br>
sive) mood marking. We propose an account of the facts whereby control comple-<br>
ments are property-denoting and whereby logophoricity and jussive mood are two<br>
independent routes for creating property-denoting clauses. The upshot is a view of<br>
control as an emergent phenomenon; there is no &ldquo;control construction&rdquo; or &ldquo;control<br>
pronoun&rdquo; (pro) but rather several independent components of the grammar that in-<br>
teract to give rise to control under certain conditions for principled type-theoretic<br>
reasons.</p>",12,10,"Thomas Grano","Indiana University",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520597","10.5281/zenodo.3520597","Logophoricity in Ibibio","<p>This paper presents a description and analysis of logophoric pronouns in Ibibio.<br>
I show that Ibibio logophors, although they behave in most respects like typical<br>
logophoric pronouns in West African languages, obey Shift Together like shifted<br>
indexicals. In order to explain this data I propose that Ibibio logophors are sensitive<br>
to two operators in the left periphery of the embedded CP: a shifting operator and<br>
a logophoric binding operator. Ibibio indexicals (which do not shift) differ in that<br>
they are defined to be insensitive to shifting operators. Thus indexical shift requires<br>
cooperation between the semantics of the indexical and of the shifting operator.<br>
This proposal in turn expands the predicted typology of possible de se pronouns<br>
cross-linguistically.</p>",29,30,"Lydia Newkirk","Rutgers University",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520595","10.5281/zenodo.3520595","The interaction of ‐ø‐...‐íle with aspectual classes in Nyamwezi","<p>This study investigates different readings of the construction -&oslash;-...-&iacute;le resulting<br>
from the interaction with aspectual classes in Nyamwezi, a Bantu language spoken<br>
in Tabora, Tanzania. The study is motivated by two observations. Firstly, in previ-<br>
ous analyses (Maganga &amp; Schadeberg 1992), it was noted that -&oslash;-...-&iacute;le in Nyamwezi<br>
selects few verbs, but the patterns governing its distribution were not identified.<br>
Secondly, not much has been done on describing the semantics of verbal roots in<br>
Nyamwezi (and many other Bantu languages), which appears to be a source of vari-<br>
able temporal interpretations of -&oslash;-...-&iacute;le. Based on field data, I show that the first<br>
main function of -&oslash;-...-&iacute;le is that of stativizer. That is, -&oslash;-...-&iacute;le picks out a phase<br>
of an event or the entire event (if the event lacks phasic structure) and presents<br>
it as a stable, undifferentiated property. -&oslash;-...-&iacute;le does so in three different ways,<br>
which give three different readings: (i) resultative, when it occurs with achieve-<br>
ments, (ii) general present, which occurs with statives and (iii) a progressive-like<br>
reading, which occurs with some activity verbs classified as &ldquo;directed motion verbs&rdquo;<br>
in this study. The discussion of the contrast between these readings is informed by<br>
a progressive form -lɪɪ-. Many other activity verbs do not typically occur with -&oslash;-<br>
...-&iacute;le. Those that occur with this construction either suggest the change-of-state<br>
or condition of the verb&rsquo;s subject (which has the semantic role of patient; patien-<br>
tive subject) or they are used in a special pragmatic condition where -&oslash;-...-&iacute;le is<br>
coerced. Coercion of -&oslash;-...-&iacute;le expresses a contradiction and/or emphasis, which<br>
can be regarded as a second main function of this construction.</p>",12,6,"Ponsiano Sawaka Kanijo","University of Gothenburg",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520593","10.5281/zenodo.3520593","A closer look at the Akan determiner bi: An epistemic indefinite analysis","<p>This study aims to shed light on the epistemic indefinite interpretation (EI) of the<br>
Akan (Asante Twi) determiner bi which hitherto had not been discussed in the<br>
Akan literature. In previous studies, Amfo (2010) and Arkoh (2011) review its ref-<br>
erential or specific indefinite interpretation. The current study shows that in addi-<br>
tion to the above interpretation when bi is used, the speaker signals that she does<br>
not have access to all the information about who or what satisfies the existential<br>
claim they are making. I employ Aloni (2001) and Aloni &amp; Port&rsquo;s (2015) theory of<br>
conceptual covers and methods of identification to determine &ldquo;knowledge&rdquo; of a<br>
referent in a particular context. Conceptual covers are sets of individual concepts<br>
which exclusively and exhaustively covers the domain of individuals (Aloni 2001).<br>
I show that the epistemic indefinite analysis and the specificity or referential anal-<br>
ysis are compatible. When bi is used, the speaker asserts she can name a notewor-<br>
thy or identifying property about the referent of the NP, which is the referential or<br>
specificity interpretation. Additionally, she presupposes that she is ignorant about<br>
further characterizing information about the referent, the epistemic indefinite in-<br>
terpretation.</p>",17,5,"Augustina Pokua Owusu","Rutgers University",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520591","10.5281/zenodo.3520591","Universal quantification in the nominal domain in Kihehe","<p>This study provides a description of the universal quantifiers mbe-agr2-li &lsquo;all&rsquo; and<br>
kila &lsquo;every&rsquo; in Kihehe, a Bantu language spoken in south-central Tanzania. Follow-<br>
ing a description of general properties of these quantifiers, this study analyzes how<br>
the Kihehe data bear on the phenomena of collectivity and distributivity, and situ-<br>
ates the Kihehe data with regard to recent crosslinguistic work on the typology of<br>
quantifiers (Matthewson 2013).</p>",52,5,"Kelly Kasper-Cushman","Indiana University",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520587","10.5281/zenodo.3520587","Focus in Limbum","<p>In this paper, we discuss the realization of focus in Limbum (Grassfields Bantu,<br>
Cameroon), a language which shows a so-far unattested pattern of focus mark-<br>
ing, where two distinct focus constructions are realized by two different particles,<br>
&aacute; and b&aacute;, which express information focus on the one hand and contrastive fo-<br>
cus on the other. Strikingly, the former is realized by a structurally more complex<br>
construction (particle + fronting) &ndash; the inverse pattern of what is attested cross-<br>
linguistically (Fiedler et al. 2010; Skopeteas &amp; Fanselow 2009). A biclausal cleft<br>
structure underlying the &aacute; strategy can be argued to be implausible. Instead, we<br>
adopt a Q/F particle analysis (Cable 2010) which proposes the existence of a par-<br>
ticle independent of a higher functional head mediating between that head and<br>
the focused phrase. Limbum provides overt evidence for both, the head and the<br>
particle.</p>",15,11,"Laura Becker",,,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520585","10.5281/zenodo.3520585","The Syntax of experiencers in Sereer-Siin","<p>The special grammatical status of experiencers has been at the center of various<br>
studies within linguistics for several decades (Belletti &amp; Rizzi 1988; Ameka 1990;<br>
Pesetsky 1995). This attention is due to the fact that there are specific syntactic fea-<br>
tures that are only associated with experiencers (Landau 2010). This study investi-<br>
gates object experiencers in Sereer-Siin &ndash; a dialect of Sereer, a West Atlantic lan-<br>
guage of the Niger Congo family spoken in Senegal. I show that object experiencers<br>
in Sereer can be classified in two groups according to their syntactic behavior. In<br>
this study I provide evidence that Sereer experiencers can be used to extend Belletti<br>
and Rizzi&rsquo;s traditional classification of experiencers. Using data from Italian, Bel-<br>
letti and Rizzi have classified object experiencers in two groups. The first one they<br>
refer to as class II, has a nominative theme and an accusative experiencer whereas<br>
the second one, class III, has a nominative theme and a dative experiencer. In Sereer,<br>
like in Italian, different properties of object experiencers account for asymmetries<br>
noted with respect to constructions like passive, antipassive and nominalization.</p>",8,5,"Khady Tamba","Université Cheikh Anta Diop",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520583","10.5281/zenodo.3520583","Optional past tense in Wolof","<p>In this paper, we discuss the interpretation of the past temporal marker <em>oon</em> in<br>
Wolof (Niger-Congo; Senegal), in light of recent claims in the literature regarding<br>
its status as a so-called &ldquo;discontinuous past.&rdquo; We show that the cessation inference<br>
associated with <em>oon</em> is a conversational implicature. Thus, <em>oon</em> can receive an anal-<br>
ysis as a plain semantic past tense.</p>",16,13,"M. Ryan Bochnak","University of Konstanz",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520581","10.5281/zenodo.3520581","Complement clause C-agreement beyond subject phi-agreement in Ikalanga","<p>In this essay, we provide a rich description and analysis of C-agreement and complement clause complementizer (CCC) distributions in Ikalanga which reveals a highly articulated set of relationships between matrix clause properties and the morphology of an agreeing complementizer. In particular, we show that the agreeing CCC is sensitive not only to matrix subject phi-features, but to matrix voice and tense as well. Although the agreeing Cs are limited to a small set of predicates that are not fully predictable from meaning, the agreement facts are the same wherever an agreeing C is possible.</p>",12,9,"Rose Letsholo",,,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520579","10.5281/zenodo.3520579","DP-internal structure and agreement in Nafara","<p>Senufo Nafara DPs show the particularly rare unmarked word order [N AP Def<br>
Dem Numeral]. In this cartographic account, the proposed derivation uses spec-to-<br>
spec movement operations to generate this word order (Cinque 2005). This analysis<br>
relies on two main claims: there is a domain ƩP under Num (Aboh 2004) in which<br>
two distinct categories of adjectives (high and low following Cinque 1994) merge to<br>
modify the noun. It is this same ƩP domain that undergoes spec-to-spec movement,<br>
motivated for agreement purposes. Oppositely, all elements structurally above ƩP<br>
remain in situ.</p>",12,5,"Bertille Baron","Georgetown University",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520577","10.5281/zenodo.3520577","Prosodic restructuring in Somali nominal constructions","<p>This paper investigates variability in the realization of High tones in some nominal constructions of Somali. Previous work on Somali tone suggests that most determiners and all nominal modifiers should realize a High tone when they combine with the noun they modify. However, our study finds that there is considerable variability in the realization of High tones on nominal determiners and modifiers, with the High tone often not realized. This phenomenon of variability in tone realization is quite reminiscent of Swedish, which shares with Somali the property that tone realization is culminative within some prosodic domain. Recent work on Swedish has argued that variable non-realization of High tone is best analyzed as prosodic restructuring: reducing the number of culminative tonal domains in a construction necessarily leads to a reduction in the number of surface High tones. We argue that prosodic domain restructuring also provides the most plausible analysis of High tone reduction in Somali nominals.</p>",240,32,"Laura J. Downing",,,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520575","10.5281/zenodo.3520575","Tone, orthographies, and phonological depth in African languages","<p>Marking of tone in African orthographies has historically been a challenge, not<br>
only for linguistic and analytical reasons, but also because most designers of these<br>
orthographies have been educated in non-tonal languages. After a review of lexical<br>
vs. grammatical tone, this paper examines various strategies that have been used<br>
for marking both lexical and grammatical tone in several East and West African<br>
languages, as well as cases in which tone is not marked. The question of the desired<br>
phonological depth of an orthography is discussed, especially when applied<br>
to tonal processes. Many phonologists do not apply theory more recent than Chomsky<br>
and Halle &amp; Chomsky (1968) to orthographies. However, the more recent bifurcation<br>
of rules into lexical and postlexical provides a psycholinguistically supported<br>
phonological level at which tone marking can be based: the output of the<br>
lexical level. Experimental evidence supports this lexical level as more readable<br>
than either a phonemic or a deep level. A tonal typology of languages also guides<br>
what types of languages more predictably would need lexical tone marking. Recommendations<br>
for orthographical implementation are given in the conclusion.</p>",32,20,"Michael Cahill","SIL international",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520573","10.5281/zenodo.3520573","Number and animacy in the Teke noun class system","<p>In this paper, we trace the development of Proto-Bantu noun classes into Teke<br>
(Bantu B71, Ewo dialect), showing that formal reflexes of classes 1, 2, 5&ndash;9, and 14<br>
are detectable. We further show that animacy, abstractness, and number allow us<br>
to determine the fate of classes 3, 4, 10, 11 and identify the following singular/plural<br>
genders: 1/2 (animate &lt;PB 1/2, some 9/10), 1/8 (inanimate, &lt;PB 3/4), 14/8 (abstract,<br>
&lt;PB 14/8), 5/6 (&lt;PB 5/6), 5/9 (&lt;PB 11/10, with 10&gt;9 merger), 7/8 (&lt;PB 7/8), and 9/6 (&lt;PB 9/6). Such reassignments provide a window into probing parallel noun class changes in other Northwest Bantu and Niger-Congo in general.</p>",20,10,"Larry M. Hyman","University of California, Berkeley",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520571","10.5281/zenodo.3520571","Efik nominal tonal alternations as phrasal morphology","<p>Certain Efik nominal constructions exhibit fixed tonal melodies that overwrite<br>
nouns&rsquo; underlying tones. Previous analyses of these alternations (Welmers 1973;<br>
Kim 1974; Cook 1985) are purely phonological. Working in a constraint-based<br>
framework, I propose that the tonal alternations are actually phrasal morphology<br>
(McPherson 2014). The tonal melodies are overlays encoded in lexicalized construc-<br>
tional schemas that relate idiosyncratic phrasal phonology with specific syntactic<br>
constructions. The constructional schemas are enforced by constraints. The Efik<br>
case extends the observed range of phrasal morphology by demonstrating that<br>
constructional schema constraints and phonological constraints can interact to de-<br>
termine a construction&rsquo;s surface tones.</p>",13,6,"Eleanor Glewwe","University of California, Los Angeles",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520569","10.5281/zenodo.3520569","Toward a better understanding of speech-language disorders in African countries: The case of speech sound disorders in Cameroon","<p>Child speech and language disorders are not well known in many African countries. The aim of this study was to analyze speech sound disorders in Cameroon in order to encourage the rehabilitation of language disorders in general in the public health system. From a sample of 1127 children, 6\% of children presented with speech sound disorders including speech delays, articulation and phonological disorders. Boys were more affected than girls. Complex syllables and fricatives sounds were the most impaired while omission and substitution were the most frequent errors.</p>",26,18,"Aurélie Takam","Department of African Languages and Linguistics, University of Yaoundé 1\newline Department of French studies, York University",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520567","10.5281/zenodo.3520567","Variable word-final vowel deletion and reduction in Gurmancema: A maximum entropy model","<p>Gurmancema (Gur, Burkina Faso) displays an overall dispreference for word-final tense vowels phrase-medially. On the surface, there is vowel reduction and vowel deletion, which vary both across and within phonological contexts. This work will provide an overview of the complex data patterns and describe a weighted constraint approach to the data patterns using a Maximum Entropy Harmonic Grammar. Weighted constraints are preferred to ranked constraints due to variability in the data and to account for cases of constraint ganging, including superadditivity.</p>",10,7,"Maggie Baird","Dartmouth College",,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3520565","10.5281/zenodo.3520565","Syllable structure and loanword adaptation in Fròʔò","<p>This article examines the syllable structure in F&ograve;ʔ&ograve;, a dialect of Tagbana spoken in C&ocirc;te d&#39;Ivoire. The underlying syllable structure is limited to C(C)V and V syllable, thus syllables with an onset and syllables consisting with a nucleus and nothing else. The onset can be complex, although it is limited to two positions which are restricted in their order by the sonority sequence principle. By contrast, the surface syllables are the result of phonological changes that take place in specific morphological environments. Vowel deletion happens regularly when two identical vowels are separated by a consonant in the context C<sub>1</sub>V<sub>1</sub>.C<sub>2</sub>V<sub>2</sub>. there is also a process of liquid deletion that simplifies underlying complex onsets. However, when the complex onset is the result of vowel deletion, liquid deletion does not apply: The two processes&mdash;syllable become more complex or syllable are simplified&mdash;are in a counterfeeding relation to each other. The last process that is described is fusion of two monosyllabic morphemes into a single syllable. If the second morpheme is w&iacute; with a glide in its onset, the fusion results in a CV syllable with a round vowel. Otherwise the emerging syllable is CVC where the first CV is the entire first morpheme and the second C is the consonant of the second morpheme. The results of the study of syllable structure is tested on loanwords, where syllables&#39; repairs take place. For instance, codas are avoided by epenthesis and unallowed initial vowels trigger epenthesis of an onset segment [h]. It is also shown how the constraints on syllable structure repair loanwords in Fr&ograve;ʔ&ograve;</p>",20,14,"Yranahan Traoré",,,"2019-11-12","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3462764","10.5281/zenodo.3462764","Gender in Uduk","<p>Uduk, a Koman language spoken on the border of Ethiopia and Sudan, evinces a<br>
number of unusual characteristics in its system of gender marking. Uduk has two<br>
gender classes, with agreement displayed primarily in the verbal system and ad-<br>
jacent case-marking particles. In contrast to related Koman languages, however,<br>
semantics play a minimal role in class assignment, unrelated to biological sex. Fur-<br>
thermore, as biological sex does not play a role in gender assignment in general,<br>
personal pronouns do not differentiate gender in any person. Instead, all personal<br>
pronouns are assigned to Class 1 in the same manner that nouns would be. Lastly,<br>
Uduk shows some unorthodox aspects in the way it indexes gender on verbs, using<br>
what might be considered subtractive morphology.<br>
This article looks at the complexity and features of gender in Uduk from a typolog-<br>
ical perspective; despite some unorthodox and atypical typological features, how-<br>
ever, the system does not appear to be complex.</p>

<p>&nbsp;</p>",19,11,"Don Killian","University of Helsinki",,"2019-10-24","2020-12-08","CC-BY-4.0","Uduk, gender, assignment, Koman, adjacency, ditropic"
"https://zenodo.org/api/records/3365789","10.5281/zenodo.3365789","Theory and description in African Linguistics","<p>The papers in this volume were presented at the 47th Annual Conference on African Linguistics at UC Berkeley in 2016. The papers offer new descriptions of African languages and propose novel theoretical analyses of them. The contributions span topics in phonetics, phonology, syntax, semantics, and pragmatics and reflect the typological and genetic diversity of languages in Africa. Four papers in the volume examine Areal Features and Linguistic Reconstruction in Africa, and were presented at a special workshop on this topic held alongside the general session of ACAL.</p>",748,302,"Clem, Emily",,,"2019-08-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3367168","10.5281/zenodo.3367168","Serial verb nominalization in Akan: The question of intervening elements","<p>In this paper, we hope to disambiguate the nature of look-alike intervening el-<br>
ements that appear between verbs in Serial Verb Constructions (SVCs) and Serial<br>
Verb Construction Nominalizations (SVCNs). To do so, we will first show that these<br>
intervening elements share the same phonological form. We will then show that<br>
although the intervening elements look the same on the surface, they can be differ-<br>
entiated by appealing to semantics and the construction from which the SVCN is<br>
derived. In doing so, we find that some of the intervening elements should, indeed,<br>
be regarded as tamp markers, while others are nominalizers (nmlz). In conclusion,<br>
we identify abstract schemata/templates that account for, and predict the position-<br>
ing of, intervening elements found in Akan SVCNs.</p>

<p>&nbsp;</p>",32,12,"Ọbádélé Bakari Kambon","University of Ghana, Legon",,"2019-08-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3367170","10.5281/zenodo.3367170","Verb and predicate coordination in Ibibio","<p>This paper reports on the &lsquo;and&rsquo;-word nyʌ́ŋ in Ibibio verbal coordination. Like En-<br>
glish and, Ibibio possesses morphologically invariant coordinators linking NPs,<br>
PPs, and CPs. However, these cannot coordinate verbs and predicates, unlike and<br>
in English. Many African languages distinguish between nominal and verbal co-<br>
ordinators (Welmers 1973: 305), but Ibibio showcases this distinction in a unique<br>
way. Subject agreement and inflection for tense and negation suggest that nyʌ́ŋ is<br>
a verb, resembling &ldquo;&lsquo;and&rsquo;-verbs&rdquo; in Walman (Brown &amp; Dryer 2008). Closer inspec-<br>
tion reveals that nyʌ́ŋ patterns more like an adverb or functional head, expanding<br>
our understanding of what constitutes &lsquo;and&rsquo; cross-linguistically.</p>

<p>&nbsp;</p>",24,6,"Philip T. Duncan","University of Kansas",,"2019-08-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3367199","10.5281/zenodo.3367199","Central vowels in the Kru language family: Innovation and areal spreading","<p>While Proto Kru and many languages on both sides of the East-West divide to-<br>
day show a set of 9 oral vowels, a subset of Eastern Kru languages attests a much<br>
higher inventory, with up to five distinctive central vowels, resulting in a thir-<br>
teen vowel +ATR set. The locus for central vowel innovation appears to be in the<br>
Godi&eacute;-Guib&eacute;roua region, with neighboring languages at varying stages of innova-<br>
tion. In this paper we attempt to document vocalic inventories, point to developing<br>
systems, and speculate on how such innovations occurred, including proximity to<br>
resonant liquids (especially in a CV 1 LV 2 environment where V 1 is reduced in<br>
various contexts) and to suffixal morpheme boundaries. In some languages, co-<br>
existing lexical variation (mʊ &sim; mɤ &lsquo;go&rsquo;, Kagbʊwalɩ dialect of Godi&eacute;) is one clear<br>
pathway to phonological change. Pressure for &ldquo;rounding out&rdquo; vocalic systems may<br>
also play a role in the unusually high number of innovated central vowels. Interest-<br>
ingly one Western language, Bakw&eacute; (Marchese 1989), also has a full set of central<br>
vowels, an apparent case of areal spreading. Vydrine&rsquo;s (2009) hypothesis of a wider<br>
cross-family spread of central vowels into southern Mande is also discussed. While<br>
this article only scratches the surface of this complicated puzzle, evidence points<br>
to intricate interaction between phonological change and areal spreading.</p>

<p>&nbsp;</p>",39,22,"Lynell Marchese Zogbo","University of the Free State; Institut de Linguistique Appliquée, Abidjan",,"2019-08-28","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3367197","10.5281/zenodo.3367197","Clicks on the fringes of the Kalahari Basin Area","<p>How do we define the limits of a linguistic area? Typologically rare features may spill out beyond the bounds of an otherwise well-defined linguistic area. Rather than viewing the &quot;fuzzy&quot; boundary of a linguistic area as a problem, it can instead be seen to be an integral part of the structure of the linguistic area which may include a core, &quot;depleted core&quot;, fringe and even areas beyond the fringe. Clicks are a typical feature of the Kalahari Basin linguistic area, but their patterning on the fringes of this area is not so well-known. Clicks have been borrowed into Bantu languages spoken on the fringes of the area, but their functional load, as measured by the number of click phonemes and frequency of clicks in the lexicon, is lower than in the languages of the core of the area. Clicks have also been borrowed into Bantu languages spoken beyond the fringe of the area, but the functional load of clicks in these ultimate recipients is very low. Processes of click loss, both in Bantu languages and Khoisan languages on the fringe, show the same geographical patterning. The geographical distribution of clicks in southern Africa can be compared to the situation in eastern Africa, where there is evidence for an old linguistic area including Hadza and Sandawe in its core and Dahalo in its fringe.</p>",58,31,"Bonny Sands","Northern Arizona University",,"2019-08-28","2020-12-08","CC-BY-4.0","areal linguistics, borrowing, functional load, phonological change, linguistic divergence"
"https://zenodo.org/api/records/3367195","10.5281/zenodo.3367195","The syntactic diversity of SAuxOV in West Africa","<p>Surface SAuxOV orders abound in West Africa. We demonstrate that apparent examples of this word order have important structural differences across languages. We show that SAuxOV orders in some languages are due to mixed clausal headedness, consisting of a head initial TP and head-final VP, though this order can be concealed by verb movement. Other languages are more consistently head-initial, and what appear to be SAuxOV orders arise in limited syntactic contexts due to specific syntactic constructions such as object shift or nominalized complements. Finally, we show that languages which have genuine SAuxOV, corresponding to a head-final VP, tend to exhibit head-final properties more generally. This observation supports the idea that syntactic typology is most productively framed in terms of structural analyses of languages rather than the existence of surface word orders.</p>",25,20,"Hannah Sande","Georgetown University",,"2019-08-28","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3367193","10.5281/zenodo.3367193","When Northern Swahili met southern Somali","<p>Some twelve hundred years an incipient Northern Swahili community had moved up the Kenya coast as far as the Lamu Archipelago, where it came in contact with one or more Somali communities and the isolate Dahalo community. This paper initially uses phonological innovations in the early Swahili dialect to establish the general fact of contact, and then attempts to use sets of loanwords to identify the Somali source. Due to inadequate sources, it has proved difficult to identify the source(s) with certainty but initial contact with Tunni over some centuries, followed by later contact with Garre, is the most plausible explanation. The Tunni and Garre later exited, the latter leaving strong traces behind in Boni.</p>",123,23,"Derek Nurse",,,"2019-08-28","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3367191","10.5281/zenodo.3367191","A case based account of Bantu IAV-focus","<p>Right dislocation (Cheng &amp; Downing 2012) and movement to a low FocP (van der<br>
Wal 2006) are competing analyses of Immediately-After-Verb (IAV) focus. In this<br>
paper, I discuss novel Lubukusu IAV focus data which shows that 1) IAV focus re-<br>
quires movement to a low FP and that 2) IAV focus is not a purely focus related<br>
phenomenon. Adopting Baker &amp; Collins (2006) analysis of Linkers, I propose that<br>
movement to a low FP for focus interpretation is a strategy of case assignment to<br>
DPs within the VP. This analysis is shown to be superior to a purely right disloca-<br>
tion analysis as it can also better account for IAV focus asymmetries between Zulu<br>
and Lubukusu.</p>

<p>&nbsp;</p>",5,7,"Naga Selvanathan","Rutgers University",,"2019-08-28","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3367189","10.5281/zenodo.3367189","Deriving an object dislocation asymmetry in Luganda","<p>In this paper, I document and analyze an object-dislocation asymmetry in Luganda<br>
(Bantu: JE15) that becomes apparent only upon comparing double object left-dislo-<br>
cation versus double object right-dislocation. If two objects are left-dislocated, the<br>
object markers (OMs) on the verb are strictly ordered OMTHEME &gt; OMGOAL/BEN and<br>
the dislocated objects are ordered freely, either goal/ben &gt; theme or theme &gt;<br>
goal/ben. In contrast, if two objects are right-dislocated, the objects cannot be<br>
freely ordered &mdash; two right-dislocated objects must be ordered goal/ben &gt; theme.<br>
However, in double object right-dislocation, the OMs must also be ordered OMTHEME<br>
&gt; OMGOAL/BEN . I propose that this asymmetry can be captured if left-dislocated ob-<br>
jects are base generated in their surface position, whereas right-dislocated objects<br>
are derived via movement. Several predictions concerning binding and superiority<br>
effects are borne out, providing support for the analysis.</p>

<p>&nbsp;</p>",97,48,"Rodrigo Ranero","University of Maryland",,"2019-08-28","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3367187","10.5281/zenodo.3367187","Hausa chat jargon: Semantic extension versus borrowing","<p>A corpus of WhatsApp chats reveals how Hausa-speaking youth have adopted and spread homegrown Hausa terms, via semantic extension, for the actions (e.g. chatting, forwarding), objects (e.g. image) and space (e.g. group, online/offline) associated with computer-mediated communication rather than strictly borrowing from English chat jargon. Along with other contextual factors, this study reviews the linguistic forms (including source language), range of terminology, and frequency of occurrence of specialized chat terminology found in this corpus, representing 56 different interlocutors in 40 different dyads of chat excerpts.</p>",13,16,"Tristan Purvis","American University of Nigeria",,"2019-08-28","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/3367185","10.5281/zenodo.3367185","Animacy is a presupposition in Swahili","<p>In this paper, I argue that the phenomenon of animacy override in Swahili arises<br>
from the interaction between a syntactic structure with multiple nominal heads<br>
and general principles of distributed morphology. This syntactic analysis narrows<br>
the possibilities for a semantic analysis of animacy, strongly suggesting an ap-<br>
proach previously proposed for gender in Romance languages. Specifically, I argue<br>
that Swahili has an interpretable +animate feature which denotes a partial func-<br>
tion which is defined only on animate predicates of type et and which denotes the<br>
identity function where it is defined.</p>

<p>&nbsp;</p>",11,11,"Jonathan Pesetsky","ILLC, University of Amsterdam",,"2019-08-28","2020-12-08","CC-BY-4.0",
